word,text_index,tag,freq,lemma,is_new_paragraph,sentence_number,completed_words
le,4,PP3CSD00,18073,le,0,142,
gustaba,4,VMII3S0,290,gustar,0,142,[parecía daba daba daba gustaba permitía caía parecía dio caía dijo]
el,4,DA0MS0,139088,el,0,142,[la el el como el el como el el el que como]
fútbol,4,NCMS000,518,futbol,0,142,[modo fútbol juego fútbol fútbol fútbol fútbol equipo fútbol]
y,4,CC,140290,y,0,142,[en y en y sino y en y pero y en en y]
en,4,SPS00,116148,en,0,142,[en le en en en porque además porque además además en en en en]
parte,4,NCFS000,2890,parte,0,142,[parte parte parte parte ese parte parte parte parte parte parte parte parte parte]
porque,4,CS,7511,porque,0,142,[porque porque porque por porque porque no por]
estaba,4,VAII1S0,4479,estar,0,142,[era era no sabia tenía tampoco no quería sentía quería era consideraba le tenía no le estaba]
esperando,4,VMG0000,295,esperar,0,142,[muy tan emocionado cansado de viendo cansado nervioso cansado cansado cansado]
la,4,DA0FS0,184190,el,0,142,
llegada,4,NCFS000,345,llegada,0,142,
de,4,SPS00,262147,de,0,142,
la,4,DA0FS0,184190,el,0,142,[una la otro la los la el]
policía,4,NCCS000,443,policia,0,142,[fiscalía jugada policía policía hinchada ambulancia policía ambulancia ambulancia policía ambulancia]
para,4,SPS00,23510,para,0,142,[para para para al del para de federal para]
dominar,4,VMN0000,76,dominar,0,142,
a,4,SPS00,91082,a,0,142,
Cansino,4,AQ0MS0,1,cansino,0,142,
Diez,4,RG,683,diez,1,143,[cuando el llorando luego cansino el el fue el el cansino casino entonces así entones cuando luego corría pasados mientras el pero]
minutos,4,NCMP000,681,minuto,0,143,[minutos minutos minutos minutos minutos minutos minutos minutos minutos minutos minutos]
después,4,RG,2284,despues,0,143,[después después después después mas tarde mas mas después después después]
exactamente,4,RG,346,exactamente,0,143,
diez,4,RG,683,diez,0,143,
minutos,4,NCMP000,681,minuto,0,143,[minutos y minutos minutos minutos minutos minutos]
después,4,RG,2284,despues,0,143,
Cansino,4,AQ0MS0,1,cansino,0,143,[se metió cansino el cansino a llegaba la la llego cansino el se cansino mete cansino cansino]
hizo,4,VMIS3S0,1628,hacer,0,143,[puso metió metió se metió hizo convirtió intenta metió saco se logro]
otra,4,DI0FS0,2849,otro,0,143,[un un un un un un una el otro un un un otro otro otro lo]
jugada,4,NCFS000,64,jugada,0,143,[jugada jugada maniobra jugada jugada jugada jugada jugada jugada jugada jugada]
extraordinaria,4,AQ0FS0,107,extraordinario,0,143,[de espectacular impresionante que de magistral que increíble]
y,4,CC,140290,y,0,143,
le,4,PP3CSD00,18073,le,0,143,
sirvió,4,VMIS3S0,134,servir,0,143,
el,4,DA0MS0,139088,el,0,143,[el al para para de para para el para al de para]
gol,4,NCMS000,156,gol,0,143,[gol empate gol gol gol segundo empate partido triunfo segundo empate empate empate segundo]
al,4,SPS00,24923,a,0,143,[a de del del de del que a del al del que del]
Valija,4,NCFS000,1,valija,0,143,[equipo equipo delantero Sparta delantero club nueve equipo]
Molina,4,NCFS000,12,molina,0,143,[que González con el en de para López ganando Gutiérrez para]
un,4,DI0MS0,60280,uno,0,143,[que una que colocando que entonces marcando para que que el que que quien que que un]
nueve,4,VMIP3S0,145,nueve,0,143,[compañero arquero delantero delantero pase delantero jugador nueve jugador]
grandote,4,NCCS00A,1,grande,0,143,[al que que a genial diestro fenomenal central terrible de fantástico]
que,4,PR0CN000,95340,que,0,143,[que de que y que que que de que]
era,4,VSII1S0,8470,ser,0,143,
muy,4,RG,7914,muy,0,143,
bruto,4,AQ0MS0,22,bruto,0,143,
pero,4,CC,18593,pero,0,143,
que,4,PR0CN000,95340,que,0,143,
siempre,4,RG,4835,siempre,0,143,
la,4,PP3FSA00,184190,lo,0,143,
empujaba,4,VMII3S0,22,empujar,0,143,
adentro,4,RG,93,adentro,0,143,
Molina,4,NCFS000,12,molina,0,144,[y se cansino cansino entonces entonces con se luego en en a ahí así el ahí ahí entonces dejo el la para]
hizo,4,VMIS3S0,1628,hacer,0,144,[pudo la lo pateo pateo saltaba lo metió gritaba pateo era]
el,4,DA0MS0,139088,el,0,144,[el el un una el un una el el una]
gol,4,NCMS000,156,gol,0,144,[gol pase gol gol gol gol gol]
y,4,CC,140290,y,0,144,[del gracias que del del que metiéndose a y el y y de y de que]
automáticamente,4,RG,71,automaticamente,0,144,
toda,4,DI0FS0,2574,todo,0,144,
la,4,DA0FS0,184190,el,0,144,
hinchada,4,NCFS000,6,hinchada,0,144,[hinchada tribuna cancha emoción hinchada hinchada hinchada hinchada hinchada hinchada hinchada]
de,4,SPS00,262147,de,0,144,
Sparta,4,NCFS000,1,sparta,0,144,
invadió,4,VMIS3S0,19,invadir,0,144,
la,4,DA0FS0,184190,el,0,144,[a la la el la el la el la la en la]
cancha,4,NCFS000,39,cancha,0,144,[cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha]
para,4,SPS00,23510,para,0,144,[la se todos que festejando gritando fue en]
festejar,4,VMN0000,24,festejar,0,144,
Fue,4,VSIS3S0,4260,ser,1,145,[cansino al cansino el cuando celebraban finalizado a entonces el fue entonces en fue]
lo,4,DA0NS0,11311,el,0,145,
que,4,PR0CN000,95340,que,0,145,
aprovecharon,4,VMIS3P0,16,aprovechar,0,145,
la,4,DA0FS0,184190,el,0,145,[para los los para y para para los los los los los los]
policía,4,NCCS000,443,policia,0,145,[policía policía gente policía policía situación policía policía]
y,4,CC,140290,y,0,145,[para para y para para para y y para para motorizada]
los,4,DA0MP0,79125,el,0,145,
enfermeros,4,NCMP000,7,enfermero,0,145,[médicos médicos enfermeros médicos médicos médicos enfermeros médicos médicos médicos médicos médicos enfermeros médicos médicos médicos enfermeros]
junto,4,AQ0MS0,11,junto,0,145,
con,4,SPS00,47141,con,0,145,
nosotros,4,PP1MP000,1512,nosotros,0,145,
para,4,SPS00,23510,para,0,145,[para para para para para para fuimos para para]
correr,4,VMN0000,293,correr,0,145,[atraparlo llevar entrar retener sacar sacar detener apresar dominar entrar sacar]
hacia,4,SPS00,3283,hacia,0,145,[junto a hacia hacia a hacia a como hasta]
donde,4,PR000000,2818,donde,0,145,
todos,4,DI0MP0,3549,todo,0,145,
los,4,DA0MP0,79125,el,0,145,[estaban estaban corrían estaban estaban iban los festejaban estaban festejaban estaban festejando estaban veían estaban los estaban se estaban los estaban estaban]
jugadores,4,NCMP000,362,jugador,0,145,[hinchas jugadores jugadores hinchas jugadores hinchas jugadores jugadores jugadores jugadores jugadores]
de,4,SPS00,262147,de,0,145,[estaban festejaban estaban y festejaban festejaban estaban se estaban y de]
Sparta,4,NCFS000,1,sparta,0,145,
celebraban,4,VMII3P0,25,celebrar,0,145,
apilados,4,VMP00PM,6,apilar,0,145,
una,4,DI0FS0,43026,uno,0,145,
decisión,4,NCFS000,513,decision,0,145,
providencial,4,AQ0CS0,19,providencial,0,145,
creo,4,VMIP1S0,1,crear,0,145,[de un porque un un para tomar ya y fue porque porque tomar un ya y]
Cuando,4,CS,8812,cuando,0,146,
llegamos,4,VMIP1P0,127,llegar,0,146,
hasta,4,SPS00,6422,hasta,0,146,
la,4,DA0FS0,184190,el,0,146,
montaña,4,NCFS000,191,montania,0,146,
de,4,SPS00,262147,de,0,146,[de de de de de de]
jugadores,4,NCMP000,362,jugador,0,146,[la jugadores cuerpos hincas gente gente cuerpos jugadores la jugadores la]
debajo,4,RG,135,debajo,0,146,[nadie cansino el lo el cansino vimos vimos cansino cansino vimos la el]
de,4,SPS00,262147,de,0,146,
dos,4,NCMP000,5961,do,0,146,
o,4,CC,18439,o,0,146,
tres,4,AQ0CP0,2573,tres,0,146,
de,4,SPS00,262147,de,0,146,
ellos,4,PP3MP000,3172,ellos,0,146,
Cansino,4,AQ0MS0,1,cansino,0,146,
rojo,4,AQ0MS0,218,rojo,0,146,
desencajado,4,VMP00SM,8,desencajar,0,146,
estaba,4,VAII1S0,4479,estar,0,146,[lloraba llorando estaba y asfixiado fue llorando se estaba perdido llorando llorando]
estrangulando,4,VMG0000,2,estrangular,0,146,
a,4,SPS00,91082,a,0,146,[a a a a a a a]
Sturam,4,NCMS000,1,sturam,0,146,[un uno uno un mas un compañero uno Molina otro uno un Molina uno]
al,4,SPS00,24923,a,0,146,[un lo y el y el un que un el lo el lo]
petiso,4,AQ0MS0,1,petiso,0,146,[mismo jugador volante arbitro cabo médico delantero arquero]
Sturam,4,NCMS000,1,sturam,0,146,[que de de y colorado que que defensor con de Beriso]
el,4,DA0MS0,139088,el,0,146,[que loco que un con como que con un sin el fue mientras el en el el]
cuatro,4,NCMS000,311,cuatro,0,146,[arquero centro defensor media cuatro cuatro peleador lateral pobre]
de,4,SPS00,262147,de,0,146,
su,4,DP3CS0,39487,su,0,146,[Sparta los federación deportivo Sparta ellos federación su Sparta Sparta federación]
propio,4,AQ0MS0,1047,propio,0,146,[equipo equipo equipo equipo equipo equipo equipo equipo equipo propio equipo equipo equipo equipo equipo propio equipo propio equipo equipo equipo equipo]
equipo,4,NCMS000,1121,equipo,0,146,[equipo equipo equipo equipo equipo equipo equipo equipo equipo equipo]
con,4,SPS00,47141,con,0,146,[y sin sin y amigo y que de y sin Sparta]
un,4,DI0MS0,60280,uno,0,146,
alambre,4,NCMS000,27,alambre,0,146,
de,4,SPS00,262147,de,0,146,
enfardar,4,VMN0000,1,enfardar,0,146,
Se,4,P00CN000,68376,se,1,147,
le,4,PP3CSD00,18073,le,0,147,
tiraron,4,VMIS3P0,14,tirar,0,147,
encima,4,RG,399,encima,0,147,
los,4,DA0MP0,79125,el,0,147,[para varios de cuatro los policías los todos los varios de]
enfermeros,4,NCMP000,7,enfermero,0,147,[policías compañeros enfermeros enfermeros policías enfermeros médicos]
los,4,DA0MP0,79125,el,0,147,[y la los lo el el intentando lograron y los la el la pero para]
policías,4,NCCP000,151,policia,0,147,
y,4,CC,140290,y,0,147,
hasta,4,SPS00,6422,hasta,0,147,
el,4,DA0MS0,139088,el,0,147,[dejarlo el yo el yo Wernicke sus el el un los]
presidente,4,NCMS000,1356,presidente,0,147,[mismo propio ingeniero médico médico ingeniero arbitro arbitro presidente ingeniero médico médico propio]
mismo,4,AQ0MS0,2290,mismo,0,147,[Wernicke del de del del mismo de del]
para,4,SPS00,23510,para,0,147,
contenerlo,4,VMN0000,2,contener,0,147,
Después,4,RG,2284,despues,0,148,
la,4,DA0FS0,184190,el,0,148,[de lo lo de de el se de de de de de]
prensa,4,NCFS000,423,prensa,0,148,[gente policía noticia gente policía policía policía situación hinchada hinchada policía policía gente ambulancia]
desinformada,4,VMP00SF,1,desinformar,0,148,[como los que publico le de diría escribió al dijo los inmediatamente fue que con]
acusó,4,VMIS3S0,48,acusar,0,148,
a,4,SPS00,91082,a,0,148,
la,4,DA0FS0,184190,el,0,148,[un Sturam Sturam Sturam cansino Sturam Sturam Sturam]
policía,4,NCCS000,443,policia,0,148,[hinchada hinchada policía hinchada policía hinchada policía hinchada federación policía suegra]
de,4,SPS00,262147,de,0,148,[de de de de de de de de de de de de de de de de de]
parcialidad,4,NCFS000,7,parcialidad,0,148,
manifiesta,4,AQ0FS0,87,manifiesto,0,148,
por,4,SPS00,39975,por,0,148,
unirse,4,VMN0000,52,unir,0,148,
en,4,SPS00,116148,en,0,148,
el,4,DA0MS0,139088,el,0,148,
festejo,4,NCMS000,10,festejo,0,148,
de,4,SPS00,262147,de,0,148,
la,4,DA0FS0,184190,el,0,148,
conquista,4,NCFS000,85,conquista,0,148,
Lo,4,DA0NS0,11311,el,0,149,[cansino el no cansino días la por nunca entonces]
cierto,4,AQ0MS0,1059,cierto,0,149,[cual cual internaron tuvieron que que mas cómico condenaron único que]
es,4,VSIP3S0,33792,ser,0,149,[es es es es es es es es es]
que,4,CS,57797,que,0,149,[que que que que que que que que que que que que que que que que que que que que que que]
en,4,SPS00,116148,en,0,149,
el,4,DA0MS0,139088,el,0,149,
remolino,4,NCMS000,24,remolino,0,149,
de,4,SPS00,262147,de,0,149,
gente,4,NCFS000,1550,gente,0,149,[festejos cuerpos ese gente gente festejo la gente gente gente la]
lo,4,PP3CNA00,18856,lo,0,149,
agarraron,4,VMIS3P0,6,agarrar,0,149,
a,4,SPS00,91082,a,0,149,
Cansino,4,AQ0MS0,1,cansino,0,149,
entre,4,SPS00,7406,entre,0,149,
muchos,4,PI0MP000,673,mucho,0,149,
y,4,CC,140290,y,0,149,
se,4,P00CN000,68376,se,0,149,
lo,4,PP3CNA00,18856,lo,0,149,
llevaron,4,VMIS3P0,124,llevar,0,149,
para,4,SPS00,23510,para,0,149,
el,4,DA0MS0,139088,el,0,149,
túnel,4,NCMS000,89,tunel,0,149,[manicomio hospital manicomio manicomio manicomio vestuario hospital auto manicomio hospital vestuario]
El,4,DA0MS0,139088,el,1,150,[cansino de luego cansino fue así luego]
partido,4,NCMS000,1332,partido,0,150,[médico presidente loco presidente presidente médico médico final dijo gritaba jugador partido médico loco partido último]
no,4,RN,55431,no,0,150,[termino termino termino fue termino termino termino termino de de fue]
pudo,4,VMIS3S0,732,poder,0,150,
reanudarse,4,VMN0000,4,reanudar,0,150,
había,4,VMII1S0,10950,haber,0,150,
mucha,4,DI0FS0,529,mucho,0,150,
gente,4,NCFS000,1550,gente,0,150,[gente gente gente gente gente gente gente sangre gente gente tensión gente gente]
dentro,4,RG,428,dentro,0,150,
de,4,SPS00,262147,de,0,150,
la,4,DA0FS0,184190,el,0,150,[la la la la la la campo]
cancha,4,NCFS000,39,cancha,0,150,[cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha]
y,4,CC,140290,y,0,150,[que y y y que y y y festejando que y y]
en,4,SPS00,116148,en,0,150,
realidad,4,NCFS000,1178,realidad,0,150,
faltaban,4,VMII3P0,71,faltar,0,150,
nada,4,PI0CS000,1985,nada,0,150,
más,4,RG,16563,mas,0,150,
que,4,CS,57797,que,0,150,
dos,4,NCMP000,5961,do,0,150,
minutos,4,NCMP000,681,minuto,0,150,[minutos minutos minutos minutos minutos minutos minutos minutos minutos minutos minutos jugadores minutos minutos minutos minutos]
Entre,4,SPS00,7406,entre,0,151,
la,4,DA0FS0,184190,el,0,151,[todos todos todos que eso todo todo los]
algarabía,4,NCFS000,23,algarabia,0,151,[multitud multitud gente gente policía puerta hinchada multitud hinchada gente gente gente gente hinchada gente multitud algarabía]
de,4,SPS00,262147,de,0,151,[de y de y y de del de de y escandalosa]
la,4,DA0FS0,184190,el,0,151,
hinchada,4,NCFS000,6,hinchada,0,151,[hinchada victoria hinchada gente hinchada victoria cancha hinchada multitud]
yo,4,PP1CSN00,7844,yo,0,151,
escuché,4,VMIS1S0,53,escuchar,0,151,
las,4,DA0FP0,51322,el,0,151,
sirenas,4,NCFP000,38,sirena,0,151,
de,4,SPS00,262147,de,0,151,
las,4,DA0FP0,51322,el,0,151,
ambulancias,4,NCFP000,17,ambulancia,0,151,
y,4,CC,140290,y,0,151,
de,4,SPS00,262147,de,0,151,
la,4,DA0FS0,184190,el,0,151,
policía,4,NCCS000,443,policia,0,151,[policía policía policía policía policía policía policía policía policía policía]
alejándose,4,VMG0000,20,alejar,0,151,
Fue,4,VSIS3S0,4260,ser,0,152,[ya fue en al cansino esa yo supe me si muy]
la,4,DA0FS0,184190,el,0,152,
última,4,AO0FS0,190,ultimo,0,152,[ultima ultima final nota tarde ultima misma ultima ultima ultima ultima experiencia ultima noche única ultima peor ultima gota primera noche mas]
vez,4,NCFS000,4171,vez,0,152,[vez vez vez vez vez vez vez vez vez vez vez]
que,4,PR0CN000,57797,que,0,152,[que que que que que ver que que que que que]
pude,4,VMIS1S0,198,poder,0,152,[vi lo vi vi vi vi]
ver,4,VMN0000,2471,ver,0,152,[ver verlo ver ver ver verlo ver ver saber verlo ver ver saber ver ver ver]
a,4,SPS00,91082,a,0,152,[a a a a a al a a a al]
Cansino,4,AQ0MS0,1,cansino,0,152,
El,4,DA0MS0,139088,el,0,153,[pero tiempo después lo nunca pero no se después el el solo el]
club,4,NCMS000,355,club,0,153,[campeonato loco médico partido jugador murió partido mejor]
notificó,4,VMIS3S0,2,notificar,0,153,[gano lo quebró no quedo quedo Sparta dijo Sparta cerro no se]
luego,4,RG,1612,luego,0,153,
que,4,CS,57797,que,0,153,
lo,4,PP3CNA00,18856,lo,0,153,[estaba se el el cansino el cansino habían cansino el cansino había cansino cansino]
habían,4,VAII3P0,2218,haber,0,153,[habían habían habían habían llevaron habían sucedido que ocurrido había llevaron despidieron internaron habían apresaron encerraron]
vendido,4,VMP00SM,53,vender,0,153,[encarcelado internado encerrado expulsado internado encerrado dado encerrado]
a,4,SPS00,91082,a,0,153,
Montevideo,4,NCMS000,16,montevideo,0,153,[deportivo otro deportivo un otro otro un otro otro un la]
hubo,4,VMIS3S0,685,haber,0,153,[que que a cuando a no fue pero para]
trascendidos,4,VMP00PM,1,trascender,0,153,[una quejas repercusiones rumores un un comentarios un un cierto algún quienes un un varios rumores rumores]
de,4,SPS00,262147,de,0,153,
que,4,PR0CN000,57797,que,0,153,
se,4,P00CN000,68376,se,0,153,
había,4,VAII1S0,10950,haber,0,153,
retirado,4,VMP00SM,50,retirar,0,153,
del,4,SPS00,49116,de,0,153,
fútbol,4,NCMS000,518,futbol,0,153,[equipo fútbol fútbol fútbol fútbol fútbol fútbol mundo fútbol fútbol fútbol]
Pero,4,CC,18593,pero,0,154,
lo,4,DA0NS0,11311,el,0,154,[en yo yo yo la yo nadie lo para la]
cierto,4,AQ0MS0,1059,cierto,0,154,[cierto cierto cierto cierto único que que cierto cierto cierto que que que que mas cierto único cierto que cierto que que]
es,4,VSIP3S0,33792,ser,0,154,[es parece es es es fue]
que,4,CS,57797,que,0,154,[que que que que que que que que que que]
nadie,4,PI0CS000,2465,nadie,0,154,
supo,4,VMIS3S0,317,saber,0,154,
nada,4,PI0CS000,1985,nada,0,154,
más,4,RG,16563,mas,0,154,
de,4,SPS00,262147,de,0,154,
él,4,PP3MS000,5796,el,0,154,
Quedó,4,VMIS3S0,719,quedar,0,155,
como,4,CS,19643,como,0,155,
un,4,DI0MS0,60280,uno,0,155,
héroe,4,NCMS000,167,heroe,0,155,
eso,4,PD0NS000,3412,ese,0,155,
sí,4,PP3CNO00,1846,si,0,155,
Vaya,4,VMM03S0,214,ir,0,156,[siempre aunque cansino el un nunca a la cansino nunca tal]
usted,4,PP2CS00P,2370,usted,0,156,
y,4,CC,140290,y,0,156,
pregunte,4,VMM03S0,10,preguntar,0,156,
a,4,SPS00,91082,a,0,156,
los,4,DA0MP0,79125,el,0,156,[quien la cualquier cualquier cualquier la la cualquiera el alguien cualquiera cualquiera cualquiera cualquiera la quien]
viejos,4,AQ0MP0,233,viejo,0,156,[que fanáticos hinchas jugadores hinchas directivos hinchas hinchas jugadores jugadores que]
hinchas,4,NCCP000,21,hincha,0,156,[de hinchas hinchas periodistas hinchas jugadores del hinchas hinchas de del de habitantes]
de,4,SPS00,262147,de,0,156,[del de lo de del de que]
Sparta,4,NCFS000,1,sparta,0,156,
por,4,SPS00,39975,por,0,156,
el,4,DA0MS0,139088,el,0,156,[cansino cansino el el el cansino el el casino el cansino cansino]
Loco,4,NCMS000,13,loco,0,156,[loco loco loco loco loco partido llorón loco loco loco loco viejo loco loco loco loco]
Cansino,4,AQ0MS0,1,cansino,0,156,[cansino cansino cansino cansino cansino cansino cansino cansino cansino cansino]
y,4,CC,140290,y,0,156,
todos,4,PI0MP000,2274,todo,0,156,
se,4,P00CN000,68376,se,0,156,[le le le dirán los dirán responderán van extrañan le sus dirán le le]
van,4,VMIP3P0,1058,ir,0,156,[acordaran les largan van reirán acuerdan acordaran]
a,4,SPS00,91082,a,0,156,[a a a a reír a a a a a corriendo]
llenar,4,VMN0000,95,llenar,0,156,
la,4,DA0FS0,184190,el,0,156,[de de de de de de de de de de la la de de de la la]
boca,4,NCFS000,862,boca,0,156,[boca boca boca boca cara boca de boca camiseta]
de,4,SPS00,262147,de,0,156,[diciendo de de hablando de de diciendo de de de al]
elogios,4,NCMP000,39,elogio,0,156,
hablándole,4,VMG0000,10,hablar,0,156,[pero y hacia hacia de sin sobre y y]
de,4,SPS00,262147,de,0,156,
él,4,PP3MS000,5796,el,0,156,
Yo,4,PP1CSN00,7844,yo,0,157,
estuve,4,VAIS1S0,106,estar,0,157,
tentado,4,VMP00SM,13,tentar,0,157,
un,4,DI0MS0,60280,uno,0,157,[de de de de de a de de en de de a de de de de a de también de de para]
par,4,NCMS000,593,par,0,157,[día momento día día momento día día día tiempo momento tiempo]
de,4,SPS00,262147,de,0,157,[de de de de de veces de de de de]
